Radiation
0.3592975658532012
0.5865762584757678
0.0144111489547854
8.124238352654432e-05
0.1452738805736962
6.874355529169133e-05
0.0001124894541136
0.2717932693809955
0.5524919538793237
8.124238352654432e-05
0.0048745430115926
0.0778864481454863
6.874355529169133e-05
0.3221073024403962
9.99906258788238e-05
0.1662156672811923
0.5465800081242382
0.0007999250070305
0.4485017029653469
0.2044058369527856
0.1528731681404868
0.0004999531293941
0.4564759553791831
0.0103615286066931
0.2011561416117238
0.3749460988032372
8.124238352654432e-05
0.3172765053276255
7.499296940911783e-05
0.0016310970846483
0.6248476705308876
7.499296940911783e-05
6.874355529169133e-05
7.499296940911783e-05
4.999531293941185e-05
0.3249007905508858
6.874355529169133e-05
0.501884198356404
0.0298846983095334
0.0009186638752616
0.1869387244945786
8.124238352654432e-05
8.124238352654432e-05
6.874355529169133e-05
0.1218510764615817
7.499296940911783e-05
6.874355529169133e-05
6.874355529169133e-05
0.1106521263631534
0.4656438458894478
0.244545823829016
0.2131800143736524
7.499296940911783e-05
6.874355529169133e-05
0.0799987501171765
0.4121988563572165
6.874355529169133e-05
0.5873011905133892
0.2370277786457519
0.1927006843108458
7.499296940911783e-05
6.249414117426484e-05
6.249414117426484e-05
0.0929475361684842
7.499296940911783e-05
6.874355529169133e-05
0.2060369340374339
0.1029028528575446
0.00509952191982
0.5223885260756803
7.499296940911783e-05
0.0004499578164547
5.624472705683834e-05
0.0169734087429303
0.053513733087523
0.2701309252257601
6.249414117426484e-05
0.0001312376964659
8.124238352654432e-05
7.499296940911783e-05
0.1207949254757366
0.1809580351842014
7.499296940911783e-05
0.0265162641002406
0.5627034965471985
0.000674936724682
6.249414117426484e-05
6.874355529169133e-05
4.999531293941185e-05
8.124238352654432e-05
0.2773802456019748
0.0001124894541136
7.499296940911783e-05
0.0881042402274786
0.0062056682186045
3.749648470455886e-05
4.999531293941185e-05
0.0150610880229978
0.2461394244289597
6.249414117426484e-05
0.0979845639471299
0.5693466237540229
6.874355529169133e-05
9.99906258788238e-05
0.0751304565197012
5.624472705683834e-05
8.124238352654432e-05
0.5445177014654875
6.249414117426484e-05
0.3987126206918101
0.288841671093335
0.0142486641877323
0.07884885791957
0.0004437084023372
6.874355529169133e-05
0.0008561697340874
8.749179764397082e-05
4.999531293941185e-05
0.3378058307033715
0.4542074180545573
7.499296940911783e-05
7.499296940911783e-05
0.2176858419523169
6.249414117426484e-05
0.001143642783489
0.4364153360622441
0.4977408367965503
0.375383557791457
0.0258975721026153
0.4807549292253851
6.249414117426484e-05
0.4173171265193888
0.4916226603755897
0.4518013936193481
0.5593600599943754
8.749179764397082e-05
0.0981532981283004
8.749179764397082e-05
8.124238352654432e-05
6.249414117426484e-05
0.2233915570415273
7.499296940911783e-05
0.0001062400399962
0.2409149142267912
0.3120144986407524
6.249414117426484e-05
0.5079773771208949
6.874355529169133e-05
4.374589882198536e-05
6.874355529169133e-05
3.749648470455886e-05
7.499296940911783e-05
0.1973439990000937
0.0005187013717463
0.151192075742899
6.249414117426484e-05
6.249414117426484e-05
0.0994469268506077
0.197568977908321
0.1437865200137487
0.1002968471705777
4.999531293941185e-05
0.0329531606411898
0.1463175327313064
8.124238352654432e-05
0.4109364747054963
7.499296940911783e-05
0.0001187388682311
0.0119301315501671
0.2812548823547792
0.0791800768677936
0.5568227978627003
0.3736087241821079
0.5256257225885073
0.0007936755929131
6.874355529169133e-05
9.374121176139733e-05
0.0072305721338624
7.499296940911783e-05
5.624472705683834e-05
0.669574727369309
5.624472705683834e-05
9.374121176139733e-05
6.874355529169133e-05
0.105971315189201
6.874355529169133e-05
0.0002437271505796
0.007518045183264
0.0012061369246633
8.124238352654432e-05
0.0001312376964659
4.999531293941185e-05
0.3134143674030559
4.999531293941185e-05
0.2526388151110833
0.5693591225822577
8.124238352654432e-05
0.0001187388682311
8.749179764397082e-05
0.0001187388682311
8.124238352654432e-05
0.2685248257975814
8.749179764397082e-05
0.1731212698809486
0.6203355935381057
